id,product_id,order_id,amount
2660,4135,352,49904
2661,8243,353,925179
2662,5496,354,602766
2663,7636,354,882038
2664,4,354,279340
2665,4022,354,970336
2666,1726,354,838341
2667,3672,354,529641
2668,9582,355,766798
2669,6892,355,744271
2670,1843,356,668971
2671,8861,356,895413
2672,5767,356,70794
2673,7567,356,212483
2674,4405,356,133011
2675,8282,356,817788
2676,732,356,409077
2677,4990,356,458664
2678,6800,356,641800
2679,4799,356,252467
2680,4108,356,959718
2681,2633,356,43518
2682,3618,356,874874
2683,8734,356,331759
2684,1291,357,32598
2685,2775,357,727174
2686,4679,357,221325
2687,6393,357,854396
2688,155,357,185830
2689,5505,358,501509
2690,9211,358,67954
2691,6809,358,600683
2692,4169,358,271516
2693,7825,358,999901
2694,929,358,121872
2695,1894,358,776195
2696,3347,358,313926
2697,2010,358,947223
2698,8395,358,102964
2699,8227,358,148131
2700,5432,358,683925
2701,8262,358,354815
2702,5337,359,288465
2703,8115,359,382063
2704,4458,359,252409
2705,8150,359,18025
2706,5182,360,163610
2707,4892,360,793042
2708,6302,360,938853
2709,6712,360,372369
2710,1076,360,922314
2711,1469,360,684530
2712,8630,360,820969
2713,4260,360,927634
2714,2537,360,633311
2715,7993,360,627281
2716,3956,360,871640
2717,56,360,850039
2718,5509,360,173194
2719,6826,361,614633
2720,678,361,388560
2721,546,361,415109
2722,4904,361,677534
2723,3837,361,434111
2724,6771,362,250973
2725,1711,362,814967
2726,207,362,63261
2727,4033,362,210867
2728,8635,362,92471
2729,3231,362,673842
2730,6385,362,263060
2731,6253,362,214893
2732,5241,362,645972
2733,5257,362,738493
2734,980,362,734790
2735,1793,362,353396
2736,3061,362,86838
2737,8683,362,773541
2738,8827,362,262301
2739,3057,363,397901
2740,1955,363,921538
2741,1883,363,506403
2742,9169,363,731586
2743,989,363,873838
2744,5027,363,274196
2745,9450,363,340038
2746,6945,363,681379
2747,6583,363,796229
2748,2198,364,346315
2749,8107,364,119171
2750,1716,364,424042
2751,7403,364,31218
2752,485,364,700572
2753,7780,365,739391
2754,8461,365,509473
2755,6341,365,734919
2756,2896,365,381903
2757,6536,365,509060
2758,6054,365,258165
2759,7318,365,994819
2760,3244,365,686809
2761,4893,365,629530
2762,8788,365,621247
2763,1762,365,867401
2764,2859,365,460710
2765,8777,366,309629
2766,8441,366,269182
2767,729,366,366260
2768,2393,366,954112
2769,2564,366,585540
2770,5756,366,486380
2771,4891,366,722111
2772,6395,366,159109
2773,10,366,566257
2774,9889,366,155165
2775,6140,366,968776
2776,2806,367,698124
2777,1169,367,547641
2778,2059,367,352729
2779,8151,367,735695
2780,7887,367,799721
2781,9415,367,441437
2782,5626,367,529631
2783,6414,367,707470
2784,1837,368,909226
2785,8779,368,686165
2786,1655,369,681848
2787,1183,369,275196
2788,9792,369,234521
2789,4980,370,446695
2790,6092,370,673561
2791,703,370,390913
2792,6980,370,969921
2793,5708,370,949043
2794,4062,370,279636
2795,4786,370,549903
2796,1180,370,486563
2797,3281,370,194113
2798,3867,370,333133
2799,2039,370,454136
2800,3790,371,258366
2801,1719,371,356298
2802,6737,371,118509
2803,2045,371,697340
2804,7239,371,375059
2805,8987,372,927102
2806,6577,372,599283
2807,6843,372,631922
2808,1242,373,445493
2809,1956,373,801574
2810,2341,373,13525
2811,2571,373,276913
2812,6187,374,331773
2813,2477,374,300758
2814,1162,374,892747
2815,6686,374,270186
2816,8660,374,497883
2817,7667,374,105048
2818,3447,374,963427
2819,9311,374,489793
2820,187,374,364705
2821,2196,375,385053
2822,7929,375,103275
2823,6708,375,516465
2824,1737,375,158267
2825,7624,375,586711
2826,4209,376,32994
2827,7216,376,749994
2828,4249,376,939127
2829,5733,376,929405
2830,4823,376,101388
2831,6280,377,405864
2832,395,377,71972
2833,5370,377,907294
2834,5559,377,514309
2835,9251,377,360074
2836,3090,377,860414
2837,8454,377,674585
2838,8812,377,406399
2839,2436,377,473019
2840,2498,377,370673
2841,9315,377,245716
2842,2828,377,913261
2843,4111,378,274284
2844,5058,378,42721
2845,3973,378,749325
2846,2736,378,717793
2847,3722,378,505554
2848,7848,378,210793
2849,2261,378,477186
2850,1250,379,739993
2851,4348,379,476530
2852,4337,379,364771
2853,3549,379,640653
2854,7683,379,17003
2855,1692,379,342825
2856,5115,379,38037
2857,2217,379,706403
2858,5005,379,913788
2859,6516,379,789289
2860,4651,379,903600
2861,3158,379,897764
2862,5949,379,887730
2863,5342,379,729288
2864,4413,379,122975
2865,7371,380,391029
2866,2316,380,181737
2867,9007,380,370104
2868,7504,380,835224
2869,5043,380,62497
2870,7759,381,782963
2871,6216,381,420062
2872,9035,381,679515
2873,4006,381,54865
2874,8354,381,692488
2875,5189,382,518821
2876,8528,382,91975
2877,480,382,395816
2878,9401,382,802535
2879,7295,382,932302
2880,1722,382,393588
2881,367,382,464574
2882,1911,382,931319
2883,9153,382,838112
2884,5247,382,281253
2885,9618,382,786899
2886,5012,382,535041
2887,9892,383,267546
2888,887,383,960662
2889,6944,384,597479
2890,5023,384,897261
2891,423,384,614999
2892,6687,384,647253
2893,2513,384,497579
2894,4042,384,850797
2895,7883,384,853616
2896,7751,384,595398
2897,6683,384,333460
2898,339,384,584139
2899,192,384,543776
2900,3674,384,532939
2901,5833,384,618792
2902,7185,384,305312
2903,9019,385,691378
2904,5205,385,484938
2905,6754,385,576133
2906,4354,385,11095
2907,2639,385,836112
2908,7806,386,55162
2909,1736,386,20289
2910,4223,386,100355
2911,2617,386,772325
2912,9730,386,437407
2913,3330,386,446086
2914,529,386,416132
2915,1161,386,865319
2916,5204,386,914483
2917,7467,386,737207
2918,6623,386,817198
2919,371,386,300054
2920,8167,386,125451
2921,6768,386,73721
2922,8052,387,594217
2923,2725,387,938220
2924,2429,387,789902
2925,3932,387,21138
2926,3232,387,745944
2927,8924,387,34418
2928,9944,387,145231
2929,7537,387,383229
2930,1574,387,220380
2931,3551,387,88485
2932,3930,387,642511
2933,1345,387,166067
2934,5837,387,732649
2935,9936,388,449062
2936,2719,388,672567
2937,3461,389,683073
2938,7254,389,947153
2939,8580,389,530003
2940,2012,389,389332
2941,4817,389,322902
2942,170,389,974318
2943,4946,389,551046
2944,6547,389,67744
2945,7065,389,410519
2946,9595,389,55001
2947,8432,389,235142
2948,8802,389,425672
2949,1458,390,869203
2950,258,390,516604
2951,4353,390,91558
2952,6021,390,513414
2953,3367,390,943417
2954,4912,390,664517
2955,7900,391,85195
2956,8590,391,529604
2957,351,391,176713
2958,3693,391,211077
2959,5607,391,607286
2960,3494,391,474064
2961,6145,391,874268
2962,7361,391,58108
2963,739,391,243428
2964,7999,391,989732
2965,7928,391,436920
2966,2335,391,659551
2967,9112,391,407900
2968,596,391,426560
2969,1057,392,622991
2970,7495,392,683152
2971,9452,392,884980
2972,3464,392,658675
2973,4301,392,132773
2974,6522,392,375422
2975,6867,392,568926
2976,1553,392,10592
2977,5765,393,403531
2978,538,393,432977
2979,6291,393,162849
2980,175,393,465414
2981,2391,393,555753
2982,8177,393,281668
2983,4530,393,812324
2984,9631,393,695842
2985,7584,393,708514
2986,1002,393,124047
2987,9137,393,966445
2988,8599,393,656451
2989,430,393,488491
2990,5905,393,181579
2991,5411,394,412487
2992,1661,394,448974
2993,5894,394,510833
2994,9045,394,599776
2995,7205,394,989766
2996,2655,394,113643
2997,8012,394,950136
2998,8910,394,581006
2999,1050,394,768485
3000,7179,394,360608
3001,7256,394,940702
3002,5431,395,127490
3003,3642,395,910687
3004,7046,395,923818
3005,304,395,275191
3006,3306,395,476409
3007,8577,395,526621
3008,9208,395,739749
3009,5000,395,162585
3010,4159,395,515593
3011,9362,395,514591
3012,446,395,297048
3013,2556,395,595360
3014,3808,395,645319
3015,738,395,577106
3016,2079,395,440239
3017,96,396,934335
3018,7983,396,716580
3019,8094,396,110846
3020,401,397,651281
3021,1121,397,692766
3022,9372,398,798125
3023,1670,398,101980
3024,5331,399,930467
3025,3092,399,268227
3026,3901,399,480338
3027,3988,399,908383
3028,3611,400,101585
3029,5078,400,284422
3030,8675,400,239219
3031,849,400,49367
3032,2083,400,81764
3033,3784,400,132017
3034,26,401,998521
3035,7048,401,435900
3036,8009,401,521635
3037,3675,401,285919
3038,5284,401,241930
3039,6032,401,306936
3040,1635,401,769137
3041,9760,401,155536
3042,8652,401,507424
3043,9012,401,763065
3044,1541,401,336260
3045,8362,401,777039
3046,4937,402,259220
3047,4145,402,500800
3048,7564,402,997240
3049,5408,402,86819
3050,7043,402,793135
3051,1733,402,230055
3052,8643,402,574011
3053,8680,402,814156
3054,1959,402,511686
3055,9787,402,743885
3056,4949,402,734336
3057,2543,403,796230
3058,9559,403,486314
3059,7019,403,391895
3060,4871,403,376092
3061,6998,403,938482
3062,6336,403,367980
3063,8342,403,901186
3064,1330,403,210312
3065,716,403,333574
3066,8070,403,765869
3067,1428,403,504508
3068,8436,404,21941
3069,9998,404,810714
3070,7345,404,214068
3071,765,404,884941
3072,7905,404,728301
3073,2446,404,12085
3074,3582,404,797318
3075,214,404,237860
3076,2402,404,539812
3077,2278,404,734148
3078,9617,405,226040
3079,2222,405,895106
3080,5985,406,479442
3081,6730,407,135161
3082,9424,407,535049
3083,7102,407,956706
3084,144,407,258692
3085,8387,407,809335
3086,2405,407,517474
3087,5008,407,619990
3088,8602,407,362376
3089,9859,407,886488
3090,375,408,766196
3091,8018,408,909346
3092,7416,409,743999
3093,2423,409,676851
3094,453,409,453337
3095,6362,409,830745
3096,3284,409,275020
3097,4112,409,677299
3098,5576,410,549535
3099,1829,410,107338
3100,71,410,439067
3101,1274,411,594114
3102,203,411,913548
3103,5444,411,453599
3104,2646,411,951286
3105,4072,411,664085
3106,6173,411,478016
3107,2887,411,909266
3108,8029,411,362303
3109,1356,411,573791
3110,2751,411,341812
3111,7049,411,982175
3112,7987,411,396784
3113,3074,412,260114
3114,4054,412,140502
3115,162,412,88752
3116,2977,412,640989
3117,768,412,455675
3118,2842,412,752712
3119,8101,412,896408
3120,6163,412,548915
3121,8787,412,784500
3122,8416,412,763886
3123,5965,412,308004
3124,7802,413,402402
3125,7468,413,729465
3126,5252,413,735292
3127,8100,413,433401
3128,7959,413,821786
3129,4717,413,565584
3130,4126,413,721549
3131,8311,413,663568
3132,2339,413,298226
3133,5238,413,252298
3134,7853,413,795016
3135,5053,413,953546
3136,5010,413,610411
3137,4280,413,803741
3138,5762,414,742496
3139,9633,414,432246
3140,5939,414,541909
3141,3547,414,465235
3142,6713,414,876416
3143,2206,414,579123
3144,8835,414,618184
3145,5446,414,327892
3146,6755,414,251443
3147,2034,414,344029
3148,3661,414,606466
3149,5766,415,489511
3150,1752,415,580164
3151,3970,415,630570
3152,8732,415,363547
3153,4081,415,810603
3154,1951,415,882851
3155,8010,415,222616
3156,991,416,168847
3157,291,416,83552
3158,5339,416,982210
3159,8587,416,407629
3160,6283,416,939139
3161,9416,416,567108
3162,3936,416,94080
3163,8313,416,881824
3164,4416,416,198308
3165,8259,416,287877
3166,9802,416,479029
3167,4663,417,601240
3168,4156,417,156278
3169,9937,417,111308
3170,581,417,232692
3171,7286,417,965471
3172,4884,417,589967
3173,5923,417,974126
3174,1750,418,896057
3175,3877,418,475941
3176,9245,418,878582
3177,1536,418,345903
3178,908,418,736061
3179,9683,418,710895
3180,5029,418,267807
3181,7086,418,467015
3182,9548,418,893592
3183,6914,418,328272
3184,9571,418,523619
3185,3622,419,528089
3186,7026,419,669606
3187,5680,419,603023
3188,8420,419,747602
3189,5715,419,873673
3190,9099,420,991802
3191,7556,420,805023
3192,7623,421,380782
3193,8799,421,49958
3194,6759,421,470308
3195,9871,421,126901
3196,8184,421,600073
3197,5472,421,372157
3198,7437,421,407467
3199,2074,421,211127
3200,6674,421,428580
3201,9857,421,96266
3202,4812,421,522700
3203,4584,421,925716
3204,4143,421,682416
3205,1994,421,346195
3206,2881,422,571140
3207,8736,422,910519
3208,5694,422,151629
3209,2404,422,954955
3210,9082,422,874394
3211,5727,423,53223
3212,1769,423,429569
3213,9188,423,877159
3214,4502,424,70521
3215,764,424,857360
3216,1463,424,63619
3217,105,424,169999
3218,1781,424,90441
3219,1767,424,161710
3220,292,424,689458
3221,196,424,740810
3222,518,424,982692
3223,2641,424,275086
3224,6510,424,456263
3225,9656,424,711879
3226,8714,424,97443
3227,7719,425,669400
3228,4218,425,692994
3229,6002,425,780974
3230,1778,425,897454
3231,8560,425,859243
3232,7625,425,954865
3233,3927,425,673456
3234,1556,425,187796
3235,3832,425,285422
3236,1024,425,199210
3237,9759,425,526589
3238,3489,425,927982
3239,4241,426,409688
3240,5456,426,360553
3241,7236,426,39800
3242,3085,426,503316
3243,7672,426,482359
3244,4436,426,709391
3245,4732,426,634849
3246,9940,426,945493
3247,7576,426,466162
3248,4770,426,724578
3249,5960,426,891480
3250,7217,426,894773
3251,7842,427,660413
3252,541,427,986101
3253,8476,427,890069
3254,6433,427,610705
3255,7670,427,685588
3256,5664,427,888139
3257,59,427,329330
3258,2632,427,137790
3259,9600,427,601650
3260,7562,427,656279
3261,8903,427,51370
3262,1822,427,642486
3263,6735,427,931416
3264,8021,427,199783
3265,2890,428,856970
3266,984,428,311621
3267,6763,428,848923
3268,8483,428,711052
3269,3076,428,128840
3270,4771,428,541150
3271,5015,428,362118
3272,7327,428,216706
3273,4026,428,656682
3274,2643,428,25669
3275,3310,428,331360
3276,4352,428,241847
3277,8048,428,652809
3278,7508,428,801364
3279,2442,428,771694
3280,3966,429,573660
3281,1026,429,334743
3282,2106,429,897277
3283,9568,429,460794
3284,7366,429,548339
3285,2228,429,328215
3286,5548,429,663590
3287,4244,429,925318
3288,8074,429,821457
3289,7973,429,995886
3290,338,430,215462
3291,9500,430,211464
3292,1065,430,497651
3293,1266,430,461107
3294,8854,431,964405
3295,2570,431,367723
3296,8750,431,43522
3297,5521,431,145968
3298,1403,431,457255
3299,4121,431,63434
3300,1882,431,87437
3301,918,431,375024
3302,7098,431,251367
3303,9672,431,51903
3304,9046,431,433023
3305,1068,431,68975
3306,5800,431,217598
3307,4577,432,335712
3308,4052,432,933681
3309,1581,432,592363
3310,9644,432,636456
3311,2980,432,98305
3312,2712,433,300491
3313,4902,434,731925
3314,9985,434,555533
3315,1902,434,436758
3316,9704,434,609822
3317,3261,434,953518
3318,7348,434,534760
3319,5570,434,184688
3320,7195,434,107291
3321,3801,434,646803
3322,3862,434,670753
3323,6370,435,491589
3324,7694,435,915955
3325,3513,435,60456
3326,2785,436,649302
3327,3571,436,226318
3328,1457,436,394234
3329,6453,436,428910
3330,5200,436,434359
3331,5117,436,840836
3332,66,436,120396
3333,293,436,155197
3334,7441,436,61597
3335,8869,437,228545
3336,448,437,767315
3337,2129,437,751786
3338,1852,437,789524
3339,8885,437,276867
3340,3182,437,932138
3341,966,437,482284
3342,1506,437,689018
3343,2430,438,660755
3344,2004,438,640767
3345,6365,438,137870
3346,5696,438,515015
3347,3434,438,83494
3348,6852,438,875505
3349,3096,438,265575
3350,3083,438,292003
3351,3929,438,90590
3352,1677,438,549180
3353,5366,438,493933
3354,4157,438,321587
3355,4840,439,772739
3356,6051,439,261427
3357,8506,439,103987
3358,5414,439,975413
3359,1119,439,440681
3360,1046,439,290571
3361,8833,439,698683
3362,9418,439,12519
3363,7906,439,218530
3364,6237,439,14112
3365,2871,439,251194
3366,1133,439,832934
3367,6939,439,94128
3368,9725,440,253851
3369,1730,440,795801
3370,9987,441,742113
3371,327,441,147968
3372,928,441,939286
3373,9490,441,922106
3374,4379,441,969073
3375,8984,441,372900
3376,8325,441,743547
3377,756,441,137397
3378,5788,441,332069
3379,8344,441,313939
3380,5212,441,778570
3381,3331,441,377710
3382,8697,441,860741
3383,8539,442,866538
3384,2738,442,78263
3385,2409,442,703886
3386,5210,442,713769
3387,2338,442,100268
3388,4140,442,304105
3389,3541,442,584568
3390,6215,442,139935
3391,2118,443,561215
3392,6794,443,212225
3393,1617,443,172201
3394,3510,443,372660
3395,5128,443,825932
3396,8034,443,746008
3397,3279,443,526991
3398,3484,443,159777
3399,744,443,793000
3400,9864,443,380398
3401,7114,443,270438
3402,1432,443,937067
3403,5847,443,928299
3404,2011,443,587240
3405,2265,443,643309
3406,314,444,579247
3407,8563,444,10828
3408,4945,444,642153
3409,1220,444,786896
3410,8994,444,694382
3411,4333,444,75738
3412,1481,444,301042
3413,9659,444,558733
3414,4740,444,315008
3415,3673,445,126242
3416,576,445,263207
3417,4007,445,455072
3418,6448,446,987944
3419,9947,446,803535
3420,5481,446,996850
3421,5527,446,53432
3422,1512,446,586286
3423,823,446,212512
3424,5136,446,634189
3425,2631,446,467927
3426,1887,446,326741
3427,7291,446,733831
3428,23,446,901197
3429,4084,446,159126
3430,5142,446,391644
3431,6540,446,287954
3432,3918,446,780900
3433,1820,447,248599
3434,6685,447,486304
3435,4556,447,366204
3436,1388,447,347460
3437,3467,447,426101
3438,1900,447,104063
3439,9997,447,988466
3440,4653,447,766565
3441,6096,447,365743
3442,3343,448,214749
3443,8762,448,883128
3444,926,448,281373
3445,1276,448,584594
3446,7372,448,54781
3447,1001,448,29129
3448,5187,448,569795
3449,713,448,806843
3450,798,448,998120
3451,6364,448,614069
3452,9086,448,642529
3453,8272,448,267129
3454,3470,448,401488
3455,4165,448,246240
3456,8679,449,422353
3457,1366,449,102519
3458,8645,449,937242
3459,6481,449,393861
3460,366,449,338793
3461,5197,449,320543
3462,3798,449,501739
3463,595,449,37371
3464,6042,449,318060
3465,9982,449,477263
3466,6459,449,706804
3467,7709,449,980070
3468,9108,449,73935
3469,1853,450,271460
3470,623,450,371667
3471,2990,450,953193
3472,6933,450,822966
3473,9939,450,301428
3474,3492,451,477683
3475,2685,451,955192
3476,1633,451,448319
3477,5051,451,965325
3478,6386,451,387835
3479,117,451,152924
3480,6179,451,991620
3481,4785,451,729146
3482,8096,451,386353
3483,8564,451,225758
3484,1192,451,185090
3485,811,451,684058
3486,6982,451,101319
3487,700,451,904627
3488,4133,452,640498
3489,285,452,116897
3490,336,452,704449
3491,7859,452,820237
3492,3273,452,568455
3493,9178,452,968858
3494,2075,452,509855
3495,4762,452,97693
3496,146,452,402342
3497,3197,452,744952
3498,1461,452,553337
3499,3749,453,467773
3500,1646,453,311537
3501,7320,454,640823
3502,1494,454,539363
3503,7879,454,679812
3504,5184,454,239797
3505,1660,454,670396
3506,8431,454,653577
3507,5874,454,807617
3508,8145,454,431281
3509,4272,454,689175
3510,3787,454,580114
3511,524,454,118748
3512,6679,454,343200
3513,822,454,868796
3514,4794,455,253274
3515,2532,455,787818
3516,2795,455,905936
3517,9375,455,296218
3518,4688,455,959411
3519,7820,455,965234
3520,3858,455,59964
3521,1857,455,827150
3522,579,455,327891
3523,6347,455,611121
3524,2003,455,888804
3525,4593,455,61694
3526,829,455,535349
3527,1897,456,275154
3528,7184,456,74233
3529,1565,456,293782
3530,4943,456,956271
3531,5943,456,330757
3532,7094,456,839520
3533,6662,456,529511
3534,2874,456,930103
3535,6219,457,915421
3536,7634,457,842484
3537,3160,457,878093
3538,9270,457,686118
3539,6178,457,31150
3540,7477,457,224044
3541,5293,457,27236
3542,6497,457,832232
3543,2094,457,243106
3544,2849,457,944968
3545,3826,457,839946
3546,233,457,635335
3547,8622,457,517315
3548,8975,457,978957
3549,1980,457,984756
3550,8511,458,365277
3551,8550,458,767355
3552,6974,458,717863
3553,2847,458,380640
3554,7255,459,654753
3555,9550,459,681137
3556,7087,460,133215
3557,6752,460,480846
3558,763,460,547166
3559,3903,460,542668
3560,3496,460,626957
3561,9992,460,806330
3562,3705,460,137464
3563,9575,460,340638
3564,2179,460,880635
3565,5682,460,545210
3566,9018,460,589786
3567,9246,460,340899
3568,8591,460,146368
3569,8737,461,361934
3570,6134,461,456291
3571,6468,461,770756
3572,6070,461,397353
3573,924,461,992148
3574,1697,461,253867
3575,3962,461,554184
3576,9817,461,735224
3577,3502,461,13953
3578,9443,461,149718
3579,7800,461,250195
3580,637,462,934739
3581,5665,462,524055
3582,2709,462,889060
3583,5826,462,453588
3584,8703,462,682168
3585,5738,462,860058
3586,4657,462,69602
3587,5511,462,806724
3588,5361,462,487493
3589,5131,463,521680
3590,1349,463,933683
3591,5522,463,988974
3592,878,463,496923
3593,8106,463,242949
3594,1404,463,487081
3595,6698,463,483397
3596,5407,463,469401
3597,7992,463,389544
3598,3277,463,758788
3599,6415,463,903319
3600,8663,464,805352
3601,204,464,995876
3602,1475,464,83270
3603,9343,464,651061
3604,9113,464,520969
3605,7083,464,520585
3606,4191,464,245874
3607,102,464,281788
3608,5116,464,62309
3609,9750,464,971674
3610,606,464,666232
3611,8871,464,200916
3612,4646,464,153472
3613,1372,464,510296
3614,3852,465,789612
3615,3857,465,661300
3616,4503,465,560235
3617,9204,465,684966
3618,1810,465,103421
3619,3908,465,980332
3620,9803,465,276100
3621,2271,465,522945
3622,5805,465,62638
3623,3732,466,198356
3624,9417,466,863492
3625,3506,466,328071
3626,1862,466,423140
3627,1206,466,337708
3628,5020,466,241433
3629,9136,466,279669
3630,4292,467,856212
3631,2875,467,569282
3632,2612,467,358816
3633,83,467,487406
3634,4247,467,550292
3635,4267,467,153650
3636,6539,467,226919
3637,7126,468,753889
3638,6904,468,667046
3639,9845,468,412933
3640,2192,468,504056
3641,5109,468,743144
3642,8121,468,336158
3643,2359,468,493801
3644,7931,468,646541
3645,9878,468,188315
3646,8977,469,906590
3647,6651,469,916558
3648,7713,469,836300
3649,4386,469,86553
3650,840,469,821641
3651,6874,469,508507
3652,1361,469,421521
3653,5367,469,303991
3654,9336,469,276863
3655,643,469,972116
3656,151,469,604316
3657,1613,469,845381
3658,8574,469,769678
3659,1741,470,826273
3660,6996,470,641952
3661,6606,470,119743
3662,200,470,433220
3663,7761,470,189815
3664,7438,470,367231
3665,4432,470,790531
3666,826,470,544517
3667,9094,470,75549
3668,8142,470,466940
3669,6432,470,952237
3670,7017,470,811313
3671,5227,471,516261
3672,1529,471,161008
3673,3844,471,938958
3674,4700,471,707723
3675,7297,471,773104
3676,8593,471,823282
3677,1015,471,217831
3678,86,471,824995
3679,4792,471,30737
3680,9163,471,597056
3681,8612,471,521536
3682,82,471,768028
3683,5438,471,195186
3684,6778,471,807262
3685,5855,472,746216
3686,7515,472,567900
3687,662,472,50044
3688,3811,472,691280
3689,3525,473,941276
3690,1942,473,365067
3691,7638,473,335577
3692,1258,473,969921
3693,3919,473,571900
3694,4668,473,405262
3695,2173,473,142382
3696,5039,473,451159
3697,2548,473,546260
3698,1268,474,193362
3699,8255,474,626582
3700,3505,474,994573
3701,4610,474,404260
3702,2161,474,61638
3703,585,474,572709
3704,4361,474,590398
3705,3834,474,25953
3706,9614,474,630497
3707,2174,474,601680
3708,3292,475,799702
3709,2914,475,702017
3710,1743,475,673750
3711,2844,475,936139
3712,9524,475,300796
3713,241,476,152061
3714,4315,476,247210
3715,9974,476,86871
3716,3222,476,243543
3717,5823,476,455414
3718,1923,476,84336
3719,2983,476,463171
3720,6979,476,101635
3721,7512,477,475965
3722,6506,477,533162
3723,8045,478,247123
3724,7428,478,686040
3725,3026,478,820468
3726,2107,478,174139
3727,9327,478,292352
3728,9606,478,724960
3729,2056,478,770395
3730,7578,478,487115
3731,8014,478,246907
3732,9121,479,24425
3733,5173,479,590906
3734,2694,479,437698
3735,4325,479,22738
3736,6604,479,408743
3737,7988,479,276859
3738,2944,479,460481
3739,472,479,755990
3740,1369,479,100170
3741,8075,479,816809
3742,1170,479,50233
3743,1654,479,571702
3744,308,480,884096
3745,5645,480,493618
3746,9271,480,680774
3747,9095,480,677048
3748,4485,480,412376
3749,4125,480,806440
3750,6700,480,425379
3751,3745,480,565711
3752,8460,480,943427
3753,9886,480,964832
3754,1925,480,850747
3755,2672,480,94344
3756,752,480,285574
3757,3959,480,276031
3758,9073,481,852397
3759,2789,481,51823
3760,9434,481,932956
3761,2559,481,549402
3762,8710,482,56006
3763,6099,482,484663
3764,7123,482,32062
3765,634,482,673373
3766,6446,482,197648
3767,8257,482,90886
3768,2468,482,355172
3769,8132,482,621150
3770,6581,483,361215
3771,5760,483,346449
3772,1545,483,651837
3773,7774,483,337159
3774,4403,483,278503
3775,5628,483,944853
3776,4185,483,640099
3777,1402,483,224236
3778,6319,483,690897
3779,7130,483,263206
3780,9715,483,479900
3781,7967,483,82991
3782,4372,483,474373
3783,7484,484,742858
3784,3610,484,963175
3785,7703,484,185631
3786,8457,484,178785
3787,1210,485,128672
3788,7016,485,772716
3789,8233,485,897449
3790,1262,486,201182
3791,2609,486,356722
3792,6142,486,706574
3793,1647,486,537361
3794,8904,486,230536
3795,6320,486,607680
3796,3425,486,971286
3797,2447,486,103853
3798,6846,486,901455
3799,1715,486,704612
3800,2542,486,351697
3801,7340,487,394426
3802,7244,487,830689
3803,4129,487,431651
3804,1009,487,950841
3805,1155,487,251616
3806,2688,488,796293
3807,3649,488,821755
3808,9227,488,429839
3809,5149,488,850360
3810,4370,488,877042
3811,4435,488,596258
3812,5721,488,802346
3813,2846,488,343799
3814,6829,488,166593
3815,5563,489,373878
3816,6924,489,779636
3817,7854,490,646630
3818,1287,490,553037
3819,8225,490,282662
3820,9151,490,109393
3821,2788,490,74788
3822,9547,490,705033
3823,6786,491,962943
3824,1486,491,766261
3825,1920,491,83806
3826,2525,491,309746
3827,8495,491,597166
3828,9591,491,500092
3829,7401,492,473782
3830,5834,492,965555
3831,7054,492,882290
3832,3075,492,712408
3833,3534,492,136533
3834,7837,492,18500
3835,6027,492,427735
3836,3580,492,969179
3837,2333,492,352466
3838,6666,493,107874
3839,5822,493,779735
3840,2657,493,866236
3841,5771,493,595812
3842,7741,493,611984
3843,6025,494,613227
3844,1308,494,211262
3845,1069,494,671385
3846,3935,494,765928
3847,1309,494,724502
3848,7027,494,205138
3849,8337,494,158904
3850,5480,495,625698
3851,6971,495,509444
3852,419,495,488260
3853,2949,495,307090
3854,8263,495,44242
3855,9001,495,618015
3856,6863,495,863280
3857,5712,495,484743
3858,6644,495,185982
3859,8915,495,915359
3860,2186,495,445087
3861,7972,495,50235
3862,9851,495,320016
3863,1656,496,772364
3864,3681,496,78701
3865,9050,496,816413
3866,2670,496,62163
3867,1760,496,160590
3868,9607,496,50821
3869,8840,496,289335
3870,8907,496,447976
3871,2373,496,661803
3872,9567,496,221203
3873,5934,496,538036
3874,8954,497,783712
3875,1197,497,888755
3876,5776,497,611418
3877,7393,497,631856
3878,9435,497,695890
3879,9075,497,493339
3880,7303,497,269029
3881,3230,497,426775
3882,9440,497,57255
3883,7788,497,305445
3884,3459,497,22033
3885,1610,497,350071
3886,1391,498,422504
3887,2486,498,448415
3888,8220,498,436534
3889,4776,498,750163
3890,1343,498,530193
3891,9409,498,47158
3892,5162,498,374871
3893,6239,498,919749
3894,418,498,138022
3895,5586,499,337197
3896,3259,499,604064
3897,6952,499,690490
3898,4303,499,218331
3899,8979,499,302848
3900,6057,499,188652
3901,9539,499,486742
3902,3015,499,563699
3903,7771,499,117069
3904,8187,499,650080
3905,5256,499,70081
3906,4487,500,277271
3907,2154,500,102995
3908,8617,500,198608
3909,5044,500,226448
3910,9504,500,456256
3911,2227,501,854987
3912,9578,501,925779
3913,649,502,684901
3914,9576,502,408332
3915,3992,502,19728
3916,359,502,813555
3917,2620,502,449817
3918,719,502,321719
3919,5148,502,680949
3920,3063,502,77518
3921,3168,502,318091
3922,5926,502,478966
3923,8817,502,709215
3924,6480,502,94639
3925,4619,502,430749
3926,236,503,724628
3927,9456,503,469046
3928,9408,504,586374
3929,4719,504,792856
3930,431,505,616914
3931,9685,505,28538
3932,9042,505,304734
3933,3003,506,393957
3934,7686,506,931055
3935,5703,506,398528
3936,8322,507,554858
3937,7409,507,729627
3938,7934,507,417693
3939,3060,507,614042
3940,8982,507,340039
3941,235,507,857949
